TotalReward,TotalStep,AvgReward
161.5,71,2.2746478873239435
179.0,79,2.2658227848101267
396.5,172,2.3052325581395348
144.0,72,2.0
149.0,69,2.1594202898550723
227.5,104,2.1875
214.5,114,1.881578947368421
101.0,83,1.216867469879518
190.0,137,1.3868613138686132
366.5,166,2.2078313253012047
409.0,179,2.2849162011173183
77.0,44,1.75
324.5,145,2.2379310344827585
162.5,64,2.5390625
260.5,132,1.9734848484848484
146.5,66,2.2196969696969697
292.0,132,2.212121212121212
327.5,124,2.6411290322580645
297.5,143,2.0804195804195804
434.0,175,2.48
406.5,172,2.363372093023256
111.5,43,2.5930232558139537
391.0,177,2.209039548022599
208.5,89,2.342696629213483
233.0,104,2.2403846153846154
34.5,51,0.6764705882352942
163.0,74,2.2027027027027026
89.0,52,1.7115384615384615
296.5,134,2.212686567164179
62.0,32,1.9375
364.5,162,2.25
114.0,64,1.78125
210.5,88,2.3920454545454546
329.5,133,2.4774436090225564
395.0,174,2.2701149425287355
34.0,32,1.0625
413.0,169,2.4437869822485205
107.5,51,2.107843137254902
254.5,113,2.252212389380531
242.0,106,2.2830188679245285
362.0,146,2.4794520547945207
131.0,53,2.4716981132075473
158.0,82,1.9268292682926829
48.5,61,0.7950819672131147
322.5,139,2.320143884892086
243.0,115,2.1130434782608694
333.5,154,2.1655844155844157
158.5,74,2.141891891891892
198.0,90,2.2
334.0,153,2.183006535947712
431.5,188,2.2952127659574466
107.5,49,2.193877551020408
89.0,43,2.0697674418604652
371.0,157,2.3630573248407645
408.5,174,2.3477011494252875
57.0,31,1.8387096774193548
89.0,43,2.0697674418604652
355.5,160,2.221875
165.0,76,2.1710526315789473
85.0,96,0.8854166666666666
373.5,178,2.098314606741573
191.0,83,2.3012048192771086
420.0,192,2.1875
86.5,38,2.276315789473684
132.0,75,1.76
58.5,27,2.1666666666666665
178.0,86,2.0697674418604652
321.5,146,2.202054794520548
383.0,154,2.487012987012987
160.5,76,2.111842105263158
388.0,171,2.2690058479532165
14.0,8,1.75
201.5,106,1.900943396226415
68.5,29,2.3620689655172415
342.0,153,2.235294117647059
245.5,122,2.012295081967213
378.0,171,2.210526315789474
372.5,178,2.092696629213483
141.5,58,2.439655172413793
52.5,87,0.603448275862069
148.0,67,2.208955223880597
374.5,164,2.283536585365854
51.0,57,0.8947368421052632
300.5,133,2.2593984962406015
300.5,131,2.2938931297709924
299.5,118,2.538135593220339
163.5,71,2.3028169014084505
391.5,171,2.289473684210526
101.0,40,2.525
182.5,86,2.122093023255814
227.5,93,2.446236559139785
428.0,188,2.276595744680851
108.0,99,1.0909090909090908
426.5,185,2.3054054054054056
179.0,86,2.0813953488372094
321.5,144,2.232638888888889
118.0,47,2.5106382978723403
314.0,149,2.1073825503355703
59.0,44,1.3409090909090908
384.0,165,2.327272727272727
201.0,87,2.310344827586207
315.0,153,2.0588235294117645
307.5,129,2.383720930232558
226.0,83,2.7228915662650603
277.0,131,2.114503816793893
393.5,166,2.3704819277108435
398.0,164,2.426829268292683
300.0,130,2.3076923076923075
458.5,188,2.4388297872340425
18.5,35,0.5285714285714286
247.0,98,2.520408163265306
236.0,103,2.29126213592233
332.5,152,2.1875
204.0,84,2.4285714285714284
430.0,174,2.471264367816092
102.5,50,2.05
442.0,173,2.554913294797688
248.0,125,1.984
436.0,179,2.435754189944134
159.0,111,1.4324324324324325
227.0,103,2.203883495145631
294.5,130,2.2653846153846153
276.5,139,1.9892086330935252
32.5,29,1.1206896551724137
320.0,145,2.206896551724138
304.0,140,2.1714285714285713
401.5,173,2.320809248554913
81.5,37,2.2027027027027026
77.0,35,2.2
395.0,169,2.337278106508876
336.0,146,2.3013698630136985
174.0,78,2.230769230769231
200.0,101,1.9801980198019802
358.5,166,2.1596385542168677
402.0,165,2.4363636363636365
249.0,102,2.4411764705882355
294.5,128,2.30078125
157.0,69,2.2753623188405796
374.0,163,2.294478527607362
238.5,108,2.2083333333333335
335.0,146,2.2945205479452055
80.0,97,0.8247422680412371
335.0,148,2.2635135135135136
147.0,67,2.1940298507462686
224.0,113,1.9823008849557522
195.5,85,2.3
382.5,160,2.390625
265.5,126,2.107142857142857
267.5,121,2.2107438016528924
383.5,155,2.4741935483870967
441.5,190,2.3236842105263156
290.0,148,1.9594594594594594
408.0,177,2.305084745762712
142.0,68,2.088235294117647
421.5,175,2.4085714285714284
151.5,78,1.9423076923076923
204.0,118,1.728813559322034
162.5,82,1.9817073170731707
58.0,89,0.651685393258427
42.0,30,1.4
76.0,89,0.8539325842696629
135.5,109,1.2431192660550459
408.5,174,2.3477011494252875
247.5,124,1.9959677419354838
378.5,172,2.2005813953488373
84.0,40,2.1
60.0,39,1.5384615384615385
89.0,59,1.5084745762711864
338.0,143,2.3636363636363638
80.0,34,2.3529411764705883
156.0,69,2.260869565217391
268.0,149,1.7986577181208054
447.0,181,2.4696132596685083
86.5,45,1.9222222222222223
330.0,152,2.1710526315789473
265.0,116,2.2844827586206895
342.5,136,2.5183823529411766
139.5,63,2.2142857142857144
469.5,190,2.471052631578947
308.5,140,2.2035714285714287
321.5,146,2.202054794520548
68.0,28,2.4285714285714284
74.0,31,2.3870967741935485
174.0,114,1.5263157894736843
122.0,55,2.2181818181818183
248.0,100,2.48
361.0,155,2.329032258064516
212.5,92,2.3097826086956523
205.0,86,2.383720930232558
114.0,57,2.0
206.5,98,2.107142857142857
338.5,155,2.1838709677419357
367.0,165,2.224242424242424
190.5,75,2.54
184.5,90,2.05
215.5,96,2.2447916666666665
371.0,164,2.2621951219512195
203.5,92,2.2119565217391304
184.5,88,2.096590909090909
78.5,92,0.8532608695652174
362.5,174,2.0833333333333335
218.5,102,2.142156862745098
290.5,140,2.075
217.0,99,2.191919191919192
392.5,155,2.532258064516129
308.5,131,2.354961832061069
366.5,146,2.51027397260274
335.0,148,2.2635135135135136
368.0,142,2.591549295774648
247.5,108,2.2916666666666665
309.5,142,2.1795774647887325
166.0,71,2.3380281690140845
211.5,117,1.8076923076923077
160.5,76,2.111842105263158
441.5,181,2.4392265193370166
94.5,54,1.75
199.0,83,2.397590361445783
22.0,8,2.75
367.5,164,2.2408536585365852
173.0,85,2.0352941176470587
184.5,79,2.3354430379746836
69.0,30,2.3
417.5,176,2.372159090909091
222.0,100,2.22
275.0,134,2.0522388059701493
103.5,63,1.6428571428571428
463.5,189,2.4523809523809526
233.5,98,2.38265306122449
390.5,160,2.440625
99.5,51,1.9509803921568627
474.5,191,2.4842931937172774
171.5,80,2.14375
226.5,100,2.265
94.5,61,1.5491803278688525
296.0,133,2.225563909774436
191.5,102,1.8774509803921569
270.5,118,2.292372881355932
170.5,78,2.1858974358974357
161.0,79,2.037974683544304
418.0,170,2.458823529411765
439.5,186,2.3629032258064515
144.5,64,2.2578125
238.0,98,2.4285714285714284
102.0,60,1.7
240.5,94,2.5585106382978724
145.5,64,2.2734375
370.0,146,2.5342465753424657
192.0,87,2.206896551724138
348.5,148,2.35472972972973
128.5,84,1.5297619047619047
294.0,165,1.7818181818181817
91.5,39,2.3461538461538463
264.0,105,2.5142857142857142
141.5,76,1.861842105263158
246.0,121,2.0330578512396693
248.5,101,2.4603960396039604
282.0,132,2.1363636363636362
264.0,105,2.5142857142857142
119.0,103,1.1553398058252426
107.5,53,2.0283018867924527
286.5,132,2.1704545454545454
68.0,37,1.837837837837838
162.0,70,2.3142857142857145
102.0,60,1.7
385.5,166,2.322289156626506
354.0,157,2.254777070063694
441.0,180,2.45
409.5,171,2.3947368421052633
490.0,188,2.606382978723404
82.5,48,1.71875
177.5,76,2.335526315789474
48.0,87,0.5517241379310345
215.0,113,1.9026548672566372
260.5,107,2.4345794392523366
449.5,188,2.390957446808511
56.5,50,1.13
411.0,181,2.270718232044199
167.5,72,2.326388888888889
435.5,178,2.446629213483146
228.5,131,1.7442748091603053
311.5,126,2.4722222222222223
212.5,92,2.3097826086956523
202.5,90,2.25
250.0,102,2.450980392156863
348.5,155,2.2483870967741937
142.0,104,1.3653846153846154
410.0,170,2.411764705882353
82.0,45,1.8222222222222222
240.5,103,2.3349514563106797
396.5,163,2.432515337423313
242.0,118,2.0508474576271185
217.0,108,2.009259259259259
13.5,7,1.9285714285714286
150.0,71,2.112676056338028
219.5,104,2.110576923076923
249.0,102,2.4411764705882355
80.5,44,1.8295454545454546
93.0,51,1.8235294117647058
51.5,22,2.340909090909091
285.0,120,2.375
92.0,58,1.5862068965517242
383.5,155,2.4741935483870967
21.5,7,3.0714285714285716
167.0,116,1.4396551724137931
132.5,65,2.0384615384615383
361.5,150,2.41
207.5,82,2.5304878048780486
323.5,134,2.4141791044776117
148.5,97,1.5309278350515463
205.5,112,1.8348214285714286
127.0,56,2.267857142857143
368.5,152,2.424342105263158
345.5,158,2.1867088607594938
332.5,152,2.1875
264.0,96,2.75
403.0,167,2.413173652694611
307.0,135,2.274074074074074
279.5,127,2.2007874015748032
213.0,93,2.2903225806451615
423.0,171,2.473684210526316
303.0,136,2.2279411764705883
44.0,86,0.5116279069767442
197.5,123,1.6056910569105691
60.0,46,1.3043478260869565
202.5,90,2.25
302.5,137,2.208029197080292
440.5,188,2.3430851063829787
231.5,119,1.9453781512605042
349.5,166,2.105421686746988
184.0,87,2.1149425287356323
370.0,155,2.3870967741935485
105.0,55,1.9090909090909092
115.0,50,2.3
352.0,153,2.3006535947712417
227.0,94,2.4148936170212765
348.5,146,2.386986301369863
257.0,109,2.3577981651376145
308.5,129,2.391472868217054
119.0,47,2.5319148936170213
407.5,174,2.3419540229885056
162.5,64,2.5390625
391.5,171,2.289473684210526
182.5,77,2.3701298701298703
300.5,140,2.1464285714285714
43.5,29,1.5
297.0,126,2.357142857142857
246.5,115,2.143478260869565
376.5,168,2.2410714285714284
242.5,123,1.9715447154471544
330.0,147,2.2448979591836733
123.5,65,1.9
294.5,130,2.2653846153846153
170.0,115,1.4782608695652173
269.0,127,2.1181102362204722
37.0,20,1.85
331.5,141,2.351063829787234
244.0,108,2.259259259259259
320.0,143,2.237762237762238
181.5,75,2.42
256.0,125,2.048
70.0,93,0.7526881720430108
373.5,153,2.4411764705882355
249.5,94,2.654255319148936
292.5,117,2.5
259.5,150,1.73
351.5,154,2.2824675324675323
349.5,150,2.33
385.5,168,2.294642857142857
163.5,66,2.477272727272727
327.5,142,2.306338028169014
375.5,164,2.2896341463414633
389.0,173,2.2485549132947975
92.0,40,2.3
312.5,146,2.1404109589041096
149.5,81,1.845679012345679
375.5,157,2.3917197452229297
202.5,97,2.0876288659793816
207.5,89,2.331460674157303
97.0,50,1.94
73.0,36,2.0277777777777777
311.5,155,2.009677419354839
179.0,77,2.324675324675325
57.0,69,0.8260869565217391
336.0,141,2.382978723404255
145.5,71,2.0492957746478875
255.0,105,2.4285714285714284
347.0,152,2.2828947368421053
427.0,186,2.295698924731183
214.5,85,2.523529411764706
258.5,112,2.3080357142857144
294.5,130,2.2653846153846153
343.0,153,2.241830065359477
289.5,134,2.16044776119403
436.5,180,2.425
272.0,130,2.0923076923076924
369.5,163,2.266871165644172
71.5,35,2.0428571428571427
225.5,100,2.255
265.5,117,2.269230769230769
208.5,129,1.6162790697674418
185.0,98,1.8877551020408163
344.5,140,2.460714285714286
181.0,92,1.9673913043478262
37.0,38,0.9736842105263158
409.0,170,2.4058823529411764
108.0,45,2.4
389.5,174,2.2385057471264367
238.5,90,2.65
240.5,101,2.381188118811881
72.5,28,2.5892857142857144
147.0,60,2.45
119.0,49,2.4285714285714284
455.0,188,2.4202127659574466
132.0,71,1.8591549295774648
398.0,166,2.397590361445783
318.5,142,2.242957746478873
386.0,169,2.2840236686390534
187.5,76,2.4671052631578947
169.5,76,2.2302631578947367
118.0,47,2.5106382978723403
392.0,172,2.2790697674418605
179.5,78,2.301282051282051
206.0,95,2.168421052631579
178.5,105,1.7
336.5,151,2.228476821192053
171.0,81,2.111111111111111
330.0,154,2.142857142857143
342.0,169,2.0236686390532546
459.0,189,2.4285714285714284
262.0,119,2.2016806722689077
389.5,165,2.360606060606061
242.0,104,2.326923076923077
456.5,184,2.4809782608695654
21.5,7,3.0714285714285716
378.0,171,2.210526315789474
71.5,31,2.306451612903226
232.5,112,2.075892857142857
215.5,98,2.1989795918367347
298.5,138,2.1630434782608696
62.0,30,2.066666666666667
475.0,194,2.448453608247423
148.5,72,2.0625
309.0,132,2.340909090909091
181.0,74,2.445945945945946
391.5,180,2.175
225.5,98,2.3010204081632653
459.5,188,2.4441489361702127
153.5,71,2.1619718309859155
325.0,135,2.4074074074074074
181.0,74,2.445945945945946
274.0,114,2.4035087719298245
425.5,183,2.3251366120218577
458.0,187,2.449197860962567
70.0,104,0.6730769230769231
299.5,145,2.06551724137931
352.0,164,2.1463414634146343
392.0,172,2.2790697674418605
48.5,43,1.127906976744186
71.5,44,1.625
133.0,50,2.66
220.5,108,2.0416666666666665
90.5,51,1.7745098039215685
298.5,147,2.0306122448979593
390.0,148,2.635135135135135
372.5,158,2.357594936708861
81.5,91,0.8956043956043956
402.5,173,2.3265895953757227
397.0,160,2.48125
482.5,189,2.552910052910053
257.0,127,2.0236220472440944
427.0,170,2.511764705882353
50.5,38,1.3289473684210527
436.0,179,2.435754189944134
223.5,96,2.328125
253.0,117,2.1623931623931623
157.0,76,2.0657894736842106
161.0,115,1.4
200.5,86,2.3313953488372094
227.0,101,2.2475247524752477
154.5,71,2.176056338028169
100.5,55,1.8272727272727274
426.5,178,2.396067415730337
87.5,58,1.5086206896551724
135.0,63,2.142857142857143
81.0,108,0.75
212.0,100,2.12
364.5,151,2.4139072847682117
209.5,77,2.720779220779221
405.0,171,2.3684210526315788
393.0,165,2.381818181818182
397.0,171,2.3216374269005846
149.5,72,2.076388888888889
172.5,84,2.0535714285714284
218.0,94,2.3191489361702127
371.5,158,2.3512658227848102
32.5,38,0.8552631578947368
47.5,39,1.2179487179487178
198.5,91,2.181318681318681
317.0,137,2.3138686131386863
200.0,85,2.3529411764705883
187.0,95,1.9684210526315788
263.0,121,2.1735537190082646
305.0,122,2.5
164.5,75,2.1933333333333334
243.5,109,2.2339449541284404
134.0,68,1.9705882352941178
331.0,149,2.221476510067114
172.0,83,2.072289156626506
245.5,102,2.406862745098039
106.5,49,2.173469387755102
138.0,74,1.864864864864865
78.0,39,2.0
44.5,87,0.5114942528735632
205.5,78,2.6346153846153846
407.5,174,2.3419540229885056
254.5,116,2.1939655172413794
423.0,180,2.35
187.0,113,1.654867256637168
285.5,112,2.549107142857143
75.0,33,2.272727272727273
294.5,130,2.2653846153846153
243.0,117,2.076923076923077
329.0,152,2.164473684210526
185.0,80,2.3125
104.0,100,1.04
203.0,80,2.5375
305.0,133,2.293233082706767
381.0,159,2.3962264150943398
328.0,143,2.2937062937062938
319.5,153,2.088235294117647
90.0,45,2.0
257.5,108,2.384259259259259
111.0,54,2.0555555555555554
80.0,97,0.8247422680412371
78.0,39,2.0
162.0,72,2.25
156.5,88,1.7784090909090908
222.5,112,1.9866071428571428
240.5,112,2.1473214285714284
327.5,142,2.306338028169014
73.0,45,1.6222222222222222
133.0,93,1.4301075268817205
215.0,88,2.4431818181818183
351.5,159,2.210691823899371
378.0,171,2.210526315789474
327.5,165,1.9848484848484849
50.0,28,1.7857142857142858
163.0,101,1.613861386138614
68.5,38,1.8026315789473684
224.0,95,2.357894736842105
102.5,95,1.0789473684210527
385.5,157,2.4554140127388533
221.0,91,2.4285714285714284
392.5,171,2.2953216374269005
53.5,42,1.2738095238095237
269.5,116,2.3232758620689653
196.5,87,2.2586206896551726
289.0,137,2.1094890510948905
311.0,136,2.286764705882353
286.5,150,1.91
58.5,34,1.7205882352941178
352.5,147,2.3979591836734695
98.0,43,2.2790697674418605
228.5,97,2.3556701030927836
202.0,98,2.061224489795918
207.5,116,1.7887931034482758
203.0,82,2.475609756097561
69.5,31,2.2419354838709675
407.5,181,2.251381215469613
423.5,181,2.339779005524862
140.5,101,1.391089108910891
369.5,163,2.266871165644172
171.5,73,2.3493150684931505
282.0,123,2.292682926829268
140.5,92,1.5271739130434783
285.5,121,2.3595041322314048
163.5,75,2.18
288.5,145,1.9896551724137932
200.5,75,2.6733333333333333
442.0,191,2.3141361256544504
324.5,145,2.2379310344827585
396.0,171,2.3157894736842106
400.0,170,2.3529411764705883
450.0,189,2.380952380952381
399.0,175,2.28
451.0,182,2.478021978021978
175.0,80,2.1875
272.5,113,2.411504424778761
128.5,95,1.3526315789473684
301.0,134,2.246268656716418
184.0,78,2.358974358974359
410.5,173,2.3728323699421967
84.5,34,2.485294117647059
316.5,147,2.1530612244897958
179.0,79,2.2658227848101267
362.5,158,2.2943037974683542
186.5,94,1.9840425531914894
467.5,179,2.611731843575419
270.5,145,1.8655172413793104
383.0,170,2.2529411764705882
219.0,87,2.5172413793103448
138.0,78,1.7692307692307692
105.0,64,1.640625
361.5,165,2.190909090909091
110.0,58,1.896551724137931
105.0,102,1.0294117647058822
188.5,80,2.35625
187.5,114,1.644736842105263
385.0,158,2.4367088607594938
472.5,187,2.5267379679144386
332.0,151,2.198675496688742
387.5,163,2.3773006134969323
120.5,52,2.3173076923076925
354.0,159,2.2264150943396226
100.5,57,1.763157894736842
80.0,113,0.7079646017699115
93.0,47,1.9787234042553192
111.0,67,1.6567164179104477
267.5,126,2.123015873015873
430.5,184,2.339673913043478
188.5,80,2.35625
233.5,96,2.4322916666666665
173.5,82,2.1158536585365852
312.5,135,2.314814814814815
257.0,100,2.57
339.5,139,2.4424460431654675
131.5,47,2.797872340425532
138.5,111,1.2477477477477477
109.5,57,1.9210526315789473
337.5,151,2.2350993377483444
338.0,145,2.331034482758621
439.0,185,2.372972972972973
83.5,32,2.609375
210.5,86,2.447674418604651
177.5,76,2.335526315789474
212.0,89,2.3820224719101124
254.5,109,2.334862385321101
46.5,84,0.5535714285714286
102.0,105,0.9714285714285714
78.5,38,2.0657894736842106
311.0,127,2.4488188976377954
307.5,129,2.383720930232558
357.0,156,2.2884615384615383
284.0,136,2.088235294117647
410.0,172,2.383720930232558
205.5,94,2.1861702127659575
254.5,122,2.0860655737704916
70.0,30,2.3333333333333335
235.5,102,2.3088235294117645
150.0,66,2.272727272727273
352.0,146,2.410958904109589
90.5,46,1.9673913043478262
313.0,138,2.2681159420289854
276.0,127,2.173228346456693
323.5,143,2.262237762237762
267.0,129,2.0697674418604652
269.5,141,1.9113475177304964
82.5,30,2.75
461.0,191,2.413612565445026
119.0,56,2.125
334.0,146,2.287671232876712
297.0,126,2.357142857142857
433.5,181,2.3950276243093924
261.5,118,2.2161016949152543
308.5,140,2.2035714285714287
178.5,78,2.2884615384615383
261.5,125,2.092
239.5,101,2.371287128712871
358.5,168,2.1339285714285716
309.5,149,2.077181208053691
421.0,167,2.5209580838323356
168.0,75,2.24
463.0,188,2.4627659574468086
62.5,107,0.5841121495327103
306.5,143,2.1433566433566433
85.5,36,2.375
228.0,85,2.6823529411764704
41.0,28,1.4642857142857142
356.0,154,2.311688311688312
173.0,103,1.6796116504854368
352.5,161,2.18944099378882
182.0,85,2.1411764705882352
231.0,111,2.081081081081081
118.0,54,2.185185185185185
176.0,91,1.934065934065934
289.5,129,2.244186046511628
368.0,142,2.591549295774648
280.5,129,2.1744186046511627
450.5,181,2.4889502762430937
73.5,37,1.9864864864864864
268.5,114,2.3552631578947367
93.5,34,2.75
71.5,44,1.625
172.5,84,2.0535714285714284
406.5,190,2.139473684210526
378.0,162,2.3333333333333335
469.5,190,2.471052631578947
194.0,91,2.131868131868132
383.0,172,2.2267441860465116
195.0,82,2.3780487804878048
415.5,183,2.2704918032786887
250.5,112,2.236607142857143
373.5,160,2.334375
173.5,113,1.5353982300884956
300.5,140,2.1464285714285714
232.5,96,2.421875
257.0,116,2.2155172413793105
237.0,105,2.257142857142857
263.5,122,2.1598360655737703
83.5,41,2.0365853658536586
155.5,68,2.286764705882353
96.5,49,1.969387755102041
381.0,166,2.2951807228915664
258.0,138,1.8695652173913044
384.5,175,2.197142857142857
196.0,93,2.10752688172043
277.0,122,2.2704918032786887
73.5,91,0.8076923076923077
247.5,97,2.551546391752577
353.5,156,2.266025641025641
411.0,174,2.3620689655172415
181.5,66,2.75
128.5,59,2.1779661016949152
87.0,39,2.230769230769231
307.5,147,2.0918367346938775
75.5,32,2.359375
318.0,141,2.25531914893617
55.5,30,1.85
294.5,130,2.2653846153846153
215.5,89,2.4213483146067416
185.5,86,2.1569767441860463
12.0,6,2.0
174.0,87,2.0
176.0,73,2.410958904109589
199.5,120,1.6625
76.0,35,2.1714285714285713
225.5,91,2.478021978021978
204.0,91,2.241758241758242
315.5,136,2.3198529411764706
158.0,73,2.164383561643836
166.0,71,2.3380281690140845
236.5,104,2.2740384615384617
242.5,123,1.9715447154471544
395.5,170,2.3264705882352943
441.5,179,2.4664804469273744
143.5,69,2.079710144927536
283.0,125,2.264
220.5,99,2.227272727272727
229.5,124,1.8508064516129032
74.0,56,1.3214285714285714
152.5,80,1.90625
83.0,40,2.075
254.0,119,2.134453781512605
267.0,127,2.1023622047244093
276.5,128,2.16015625
47.0,92,0.5108695652173914
245.5,104,2.360576923076923
141.0,75,1.88
270.0,104,2.5961538461538463
73.0,54,1.3518518518518519
168.5,76,2.2171052631578947
73.5,35,2.1
156.0,105,1.4857142857142858
76.5,27,2.8333333333333335
117.5,44,2.6704545454545454
43.0,21,2.0476190476190474
110.5,50,2.21
141.0,57,2.473684210526316
179.5,89,2.0168539325842696
12.5,7,1.7857142857142858
421.5,186,2.2661290322580645
21.5,7,3.0714285714285716
153.0,70,2.1857142857142855
181.5,75,2.42
243.0,108,2.25
105.5,49,2.1530612244897958
105.0,48,2.1875
291.5,122,2.389344262295082
306.0,135,2.2666666666666666
98.5,35,2.8142857142857145
373.5,153,2.4411764705882355
172.5,75,2.3
340.0,140,2.4285714285714284
329.0,143,2.300699300699301
330.5,139,2.3776978417266186
208.5,82,2.542682926829268
307.5,147,2.0918367346938775
417.5,167,2.5
353.0,155,2.2774193548387096
217.5,111,1.9594594594594594
301.5,142,2.1232394366197185
146.5,66,2.2196969696969697
57.0,103,0.5533980582524272
172.0,74,2.324324324324324
400.0,161,2.484472049689441
55.0,88,0.625
411.5,182,2.260989010989011
315.5,136,2.3198529411764706
375.0,163,2.3006134969325154
189.5,80,2.36875
240.0,100,2.4
238.5,99,2.409090909090909
388.5,165,2.3545454545454545
338.5,146,2.3184931506849313
424.5,174,2.439655172413793
112.0,60,1.8666666666666667
411.5,175,2.3514285714285714
170.0,77,2.207792207792208
287.5,125,2.3
51.0,26,1.9615384615384615
405.5,172,2.3575581395348837
336.5,160,2.103125
504.0,196,2.5714285714285716
158.0,82,1.9268292682926829
190.5,93,2.0483870967741935
196.5,96,2.046875
435.0,186,2.338709677419355
157.5,115,1.3695652173913044
255.5,113,2.2610619469026547
120.0,60,2.0
195.0,84,2.3214285714285716
158.0,89,1.7752808988764044
185.0,98,1.8877551020408163
450.5,179,2.516759776536313
464.0,190,2.442105263157895
118.5,55,2.1545454545454548
265.5,126,2.107142857142857
83.5,104,0.8028846153846154
359.5,152,2.3651315789473686
137.0,74,1.8513513513513513
189.0,90,2.1
109.5,55,1.990909090909091
215.5,89,2.4213483146067416
235.0,99,2.3737373737373737
207.0,124,1.6693548387096775
318.0,132,2.409090909090909
415.5,174,2.3879310344827585
389.5,158,2.4651898734177213
379.0,160,2.36875
79.5,60,1.325
170.5,78,2.1858974358974357
252.0,99,2.5454545454545454
429.0,174,2.4655172413793105
143.5,89,1.6123595505617978
347.0,154,2.2532467532467533
193.5,90,2.15
441.5,181,2.4392265193370166
289.0,119,2.4285714285714284
420.5,175,2.402857142857143
92.5,59,1.5677966101694916
126.5,46,2.75
170.5,69,2.471014492753623
83.0,47,1.7659574468085106
419.0,177,2.367231638418079
169.5,76,2.2302631578947367
233.5,96,2.4322916666666665
345.5,142,2.433098591549296
342.5,152,2.2532894736842106
162.0,72,2.25
231.0,100,2.31
243.5,100,2.435
315.0,133,2.3684210526315788
335.0,146,2.2945205479452055
377.0,158,2.3860759493670884
136.5,102,1.338235294117647
295.0,140,2.107142857142857
257.0,109,2.3577981651376145
294.5,139,2.118705035971223
294.5,130,2.2653846153846153
291.5,142,2.0528169014084505
311.0,161,1.9316770186335404
428.0,181,2.3646408839779007
305.5,125,2.444
374.0,152,2.460526315789474
156.0,78,2.0
361.0,146,2.4726027397260273
238.0,103,2.3106796116504853
337.5,153,2.2058823529411766
244.5,102,2.3970588235294117
334.5,147,2.2755102040816326
121.5,59,2.059322033898305
190.0,88,2.159090909090909
144.0,70,2.057142857142857
158.0,85,1.8588235294117648
134.5,80,1.68125
444.5,178,2.497191011235955
221.5,90,2.4611111111111112
287.5,143,2.0104895104895104
186.5,85,2.1941176470588237
169.5,85,1.9941176470588236
165.5,70,2.3642857142857143
226.0,101,2.237623762376238
166.0,80,2.075
265.0,161,1.6459627329192548
238.5,106,2.25
390.5,158,2.471518987341772
402.0,172,2.3372093023255816
432.0,187,2.3101604278074865
121.0,53,2.2830188679245285
454.5,171,2.6578947368421053
179.5,87,2.0632183908045976
322.5,132,2.4431818181818183
267.0,120,2.225
318.0,157,2.0254777070063694
176.5,83,2.1265060240963853
408.0,168,2.4285714285714284
179.0,79,2.2658227848101267
210.5,97,2.170103092783505
149.5,81,1.845679012345679
291.5,133,2.191729323308271
220.5,97,2.2731958762886597
238.5,97,2.4587628865979383
222.0,93,2.3870967741935485
283.5,126,2.25
235.0,110,2.1363636363636362
256.5,108,2.375
12.5,7,1.7857142857142858
83.5,41,2.0365853658536586
209.0,94,2.223404255319149
452.5,185,2.445945945945946
13.5,7,1.9285714285714286
378.0,171,2.210526315789474
205.5,96,2.140625
152.0,97,1.5670103092783505
324.5,145,2.2379310344827585
414.0,171,2.4210526315789473
137.5,71,1.9366197183098592
231.5,94,2.4627659574468086
156.5,79,1.981012658227848
177.0,75,2.36
388.5,156,2.4903846153846154
436.0,177,2.463276836158192
180.5,98,1.8418367346938775
368.5,159,2.3176100628930816
327.0,150,2.18
416.5,185,2.2513513513513512
382.0,152,2.513157894736842
394.5,184,2.1440217391304346
55.5,33,1.6818181818181819
198.0,88,2.25
32.0,42,0.7619047619047619
16.5,6,2.75
332.0,147,2.258503401360544
371.0,166,2.2349397590361444
233.5,96,2.4322916666666665
430.5,166,2.5933734939759034
216.5,91,2.379120879120879
359.5,152,2.3651315789473686
282.0,132,2.1363636363636362
476.0,185,2.572972972972973
213.5,85,2.511764705882353
357.0,156,2.2884615384615383
225.5,116,1.9439655172413792
423.0,171,2.473684210526316
264.0,114,2.3157894736842106
401.0,163,2.460122699386503
128.5,50,2.57
289.0,124,2.3306451612903225
179.0,97,1.8453608247422681
351.5,145,2.424137931034483
184.5,70,2.6357142857142857
101.5,95,1.068421052631579
144.0,72,2.0
231.0,109,2.1192660550458715
151.5,60,2.525
207.5,109,1.9036697247706422
124.0,57,2.175438596491228
247.5,115,2.152173913043478
253.5,111,2.2837837837837838
442.5,179,2.4720670391061454
153.5,73,2.1027397260273974
430.0,174,2.471264367816092
151.0,68,2.2205882352941178
46.5,21,2.2142857142857144
398.5,185,2.154054054054054
230.5,92,2.505434782608696
87.5,40,2.1875
21.5,34,0.6323529411764706
65.5,30,2.183333333333333
339.5,148,2.293918918918919
269.0,104,2.5865384615384617
226.5,98,2.311224489795918
170.0,79,2.151898734177215
236.0,103,2.29126213592233
6.0,8,0.75
173.5,86,2.0174418604651163
21.5,32,0.671875
104.5,47,2.223404255319149
433.0,182,2.379120879120879
338.5,146,2.3184931506849313
135.5,71,1.908450704225352
96.0,102,0.9411764705882353
171.5,123,1.3943089430894309
80.0,34,2.3529411764705883
209.5,95,2.205263157894737
138.0,85,1.6235294117647059
106.5,85,1.2529411764705882
231.0,93,2.4838709677419355
415.5,172,2.4156976744186047
50.5,38,1.3289473684210527
248.0,116,2.1379310344827585
